OMIM ID	DISEASE TERMS
615154	
604982	"Hermansky-Pudlak syndrome 1, 203300 (3)"
604515	"Agammaglobulinemia 4, 613502 (3)"
611190	
605285	"Neuropathy, motor and sensory, Russe type (2)"
610754	
602998	
602140	
604695	
610606	
601129	"Rhabdomyolysis, cerivastatin-induced (3)"
608428	"Focal facial dermal dysplasia 4, 614974 (3)"
138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"
147690	
604650	
147040	
610637	
609578	"Cardiomyopathy, familial restrictive, 2 (2)"
178635	
611910	"Cataract, juvenile, with microcornea and glucosuria, 612018 (3)"
606283	
606285	
608866	
610000	
609672	
609044	"{Obesity, susceptibility to}, 607514 (3)"
148760	"Microcephaly with or without chorioretinopathy, lymphedema, or mental retardation, 152950 (3)"
609360	
605264	
601162	"Spastic paraplegia 9, autosomal dominant (2)"
603946	
614452	
613006	"{Diabetes mellitus, insulin-dependent, 24} (2)"
613497	"Wolman disease, 278000 (3); Cholesteryl ester storage disease, 278000 (3)"
613923	
613924	"Ichthyosis, congenital, autosomal recessive 8, 613943 (3)"
613922	
613921	
613189	
601728	"Cowden syndrome 1, 158350 (3); Lhermitte-Duclos syndrome, 158350 (3); Bannayan-Riley-Ruvalcaba syndrome, 153480 (3); {Meningioma}, 607174 (3); {Glioma susceptibility 2}, 613028 (3); Macrocephaly/autism syndrome, 605309 (3); PTEN hamartoma tumor syndrome (3); VATER association with macrocephaly and ventriculomegaly, 276950 (3); {Prostate cancer, somatic}, 176807 (3); Thyroid carcinoma, follicular, somatic, 188470 (3); Malignant melanoma, somatic, 155600 (3); Endometrial carcinoma, somatic, 608089 (3); Squamous cell carcinoma, head and neck, somatic, 275355 (3)"
606115	
610734	
601107	"Dubin-Johnson syndrome, 237500 (3)"
605526	"Alzheimer disease 6, 104300 (2)"
611806	
606075	"Progressive external ophthalmoplegia, autosomal dominant, 3, 609286 (3); Mitochondrial DNA depletion syndrome 7 (hepatocerebral type), 271245 (3)"
602082	"Corneal dystrophy, Thiel-Behnke type (2)"
600664	"Cocoon syndrome, 613630 (3)"
603646	"Leigh syndrome due to cytochrome c oxidase deficiency, 256000 (3); Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 2, 615119 (3)"
610101	
601130	"Tolbutamide poor metabolizer (3); Warfarin sensitivity, 122700 (3)"
601752	
610348	
608071	
600483	"Hypogonadotropic hypogonadism 6 with or without anosmia, 612702 (3)"
603698	
604420	
606615	
604619	"Epilepsy, familial temporal lobe, 1, 600512 (3)"
604255	
607318	
611848	
604603	
164012	"Immunodeficiency, common variable, 10, 615577 (3)"
610769	
608610	
600827	"Cone dystrophy 4, 613093 (3)"
609763	
191840	"{Alzheimer disease, late-onset, susceptibility to}, 104300 (3); Quebec platelet disorder, 601709 (3)"
602327	
180250	"Retinol dystrophy, iris coloboma, and comedogenic acne syndrome, 615147 (3)"
246560	"Split-hand/foot malformation 3, gene duplication syndrome (4)"
609767	
612734	
186770	
615204	
601396	
603482	
605482	
612314	
603451	
604532	
607035	"Medulloblastoma, desmoplastic, 155255 (3); {Meningioma, familial, susceptibility to}, 607174 (3)"
601787	
104210	
109630	"[Resting heart rate], 607276 (3); {Congestive heart failure and beta-blocker response, modifier of} (3)"
603719	
602395	
606456	
602873	
600870	
611587	
606493	
605006	
607698	
614777	
604158	
603742	
613847	"Orofaciodigital syndrome IV, 258860 (3); Joubert syndrome 18, 614815 (3)"
134637	"{Autoimmune lymphoproliferative syndrome}, 601859 (3); Squamous cell carcinoma, burn scar-related, somatic (3); Autoimmune lymphoproliferative syndrome, type IA, 601859 (3)"
124020	"Mephenytoin poor metabolizer, 609535 (3); Opremazole poor metabolizer, 609535 (3); Proguanil poor metabolizer, 609535 (3); Clopidogrel, impaired responsiveness to, 609535 (3)"
604039	
606483	"Charcot-Marie-Tooth disease, dominant intermediate A (2)"
138180	"Aspartate aminotransferase, serum level of, QTL1, 614419 (3)"
603103	"Carboxypeptidase N deficiency, 212070 (3)"
611282	
613597	"Hyperoxaluria, primary, type III, 613616 (3)"
606727	
610243	"Spastic paraplegia 33, autosomal dominant, 610244 (3)"
601568	
612333	
138250	"Cutis laxa, autosomal recessive, type IIIA, 219150 (3)"
113811	"Epidermolysis bullosa, junctional, non-Herlitz type, 226650 (3)"
609300	"17-alpha-hydroxylase/17,20-lyase deficiency, 202110 (3); 17,20-lyase deficiency, isolated, 202110 (3)"
610454	
600417	
612971	"{Retinal disease in Usher syndrome type IIA, modifier of}, 276901 (3); Usher syndrome, type IIC, GPR98/PDZD7 digenic, 605472 (3)"
610258	
606125	
167409	"Papillorenal syndrome, 120330 (3); Renal hypoplasia, isolated, 191830 (3)"
613162	"Spastic paraplegia 45, autosomal recessive (2)"
124040	
609768	
611604	
604031	
615571	
605143	
611129	
614142	
611815	
610287	
607522	"Hermansky-Pudlak syndrome 6, 614075 (3)"
610567	
602394	
615570	
614927	"Ectodermal dysplasia 5, hair/nail type (2)"
612234	
612235	
607803	"Hypomagnesemia 6, renal, 613882 (3)"
607729	
613128	
607816	
606062	"Cornelia de Lange syndrome 3, 610759 (3)"
603069	
603266	"{Diabetes mellitus, insulin-dependent, 17} (2)"
602330	
600020	"Neurofibrosarcoma (3); {Prostate cancer, susceptibility to}, 176807 (3)"
602669	"Anterior segment mesenchymal dysgenesis, 107250 (3); Cataract 11, multiple types, 610623 (3); Cataract 11, syndromic, 610623 (3)"
602775	"Noonan-like syndrome with loose anagen hair, 607721 (3)"
193001	
600301	"2-methylbutyrylglycinuria, 610006 (3)"
609750	"Epilepsy, idiopathic generalized, susceptibility to 4 (2)"
603924	"{Carotid stenosis, susceptibility to} (3); {Venous thromboembolism, susceptibility to}, 188050 (3)"
604769	
176741	
609682	
603804	
605677	
601761	
613605	
613171	"Cardiomyopathy, dilated, 1DD, 613172 (3)"
614316	"?Multiple mitochondrial dysfunctions syndrome 3, 615330 (3)"
608407	
603883	"Myopathy, myofibrillar, 6, 612954 (3); Cardiomyopathy, dilated, 1HH, 613881 (3)"
600647	
606938	"Porphyria, congenital erythropoietic, 263700 (3)"
612420	
611171	
613655	"{Migraine, with or without aura, susceptibility to, 13}, 613656 (3)"
172250	
604422	
604423	
602228	"{Diabetes mellitus, type 2, susceptibility to}, 125853 (3)"
605796	
610726	
602443	
600895	
601969	
614235	
611883	
602194	"{Macular degeneration, age-related, 7}, 610149 (3); {Macular degeneration, age-related, neovascular type}, 610149 (3); CARASIL syndrome, 600142 (3)"
607772	"{Age-related maculopathy, susceptibility to}, 603075 (2)"
102777	
612869	
608598	
608277	
615163	Cone-rod dystrophy 17 (2)
609625	Chromosome 10q26 deletion syndrome (4)
607960	
602039	
131200	"{Endometriosis, susceptibility to, 1} (2)"
176943	"Crouzon syndrome, 123500 (3); Jackson-Weiss syndrome, 123150 (3); Beare-Stevenson cutis gyrata syndrome, 123790 (3); Pfeiffer syndrome, 101600 (3); Apert syndrome, 101200 (3); Saethre-Chotzen syndrome, 101400 (3); Craniosynostosis, nonspecific (3); Gastric cancer, somatic, 613659 (3); Craniofacial-skeletal-dermatologic dysplasia, 101600 (3); Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis, 207410 (3); Scaphocephaly and Axenfeld-Rieger anomaly (3); LADD syndrome, 149730 (3); Scaphocephaly, maxillary retrusion, and mental retardation, 609579 (3); Bent bone dysplasia syndrome, 614592 (3)"
601496	
156569	
605955	
613349	"Gyrate atrophy of choroid and retina with or without ornithinemia, 258870 (3)"
605900	
600926	
608599	
609116	[Respiratory rhythmicity in sleep] (2)
605302	
604130	
606417	"Hypogonadotropic hypogonadism 14 with or without anosmia, 614858 (3)"
600035	"Schizencephaly, 269160 (3)"
611198	
607637	
246600	"Pancreatic lipase deficiency, 614338 (1)"
604294	"Microphthalmia, syndromic 11, 614402 (3)"
610909	
608226	"Spermatogenic failure 12, 615413 (3)"
615564	"Combined oxidative phosphorylation deficiency 18, 615578 (3)"
610701	
602619	
611144	
613380	
611313	"{Macular degeneration, age-related, 8}, 613778 (3)"
608416	
612987	
611749	
601403	
611640	
609513	
602292	
604847	
602267	
602714	
603293	
607407	
612754	
612302	
600106	
613992	
609776	
166760	"{Otitis media, susceptibility to} (2)"
610447	
611486	
607158	
608103	"Congenital disorder of glycosylation, type Ih, 608104 (3)"
600098	Ovarian carcinoma (3)
102772	"[AMP deaminase deficiency, erythrocytic], 612874 (3)"
107269	"[Blood group, Indian system], 609027 (3)"
186710	
607242	
601886	
615417	
609236	
611033	
123859	
602243	"Nephropathy with pretibial epidermolysis bullosa and deafness, 609057 (3); [Blood group, Raph], 179620 (3)"
606839	
600856	"Beckwith-Wiedemann syndrome, 130650 (3); IMAGE syndrome, 614732 (3)"
608213	
606372	
116840	"Ceroid lipofuscinosis, neuronal, 10, 610127 (3)"
126452	"Autonomic nervous system dysfunction (3); [Novelty seeking personality], 601696 (1); {Attention deficit-hyperactivity disorder}, 143465 (3)"
602038	
614177	
103280	"Beckwith-Wiedemann syndrome, 130650 (3); Silver-Russell syndrome, 180860 (3); Wilms tumor 2, 194071 (3)"
611969	
604456	
605578	
605579	"{Influenza, severe, susceptibility to}, 614680 (3)"
614757	"Osteogenesis imperfecta, type V, 610967 (3)"
605047	
607542	"Long QT syndrome 1, 192500 (3); Jervell and Lange-Nielsen syndrome, 220400 (3); Atrial fibrillation, familial, 3, 607554 (3); Short QT syndrome 2, 609621 (3); {Long QT syndrome 1, acquired, susceptibility to}, 192500 (3)"
611780	
152424	"Thalassemia, Hispanic gamma-delta-beta, 613985 (3)"
612982	
607234	
158370	
158373	
141900	"Sickle cell anemia, 603903 (3); Thalassemias, beta-, 613985 (3); Erythremias, beta- (3); Methemoglobinemias, beta- (3); Heinz body anemias, beta-, 140700 (3); Thalassemia-beta, dominant inclusion-body, 603902 (3); Hereditary persistence of fetal hemoglobin, 141749 (3); Delta-beta thalassemia, 141749 (3); {Malaria, resistance to}, 611162 (3)"
142000	"Thalassemia, delta- (3); Thalassemia due to Hb Lepore (3)"
142200	"Fetal hemoglobin quantitative trait locus 1, 141749 (3)"
142250	"Fetal hemoglobin quantitative trait locus 1, 141749 (3); Cyanosis, transient neonatal, 613977 (3)"
142100	
190020	"{Bladder cancer, somatic}, 109800 (3); Costello syndrome, 218040 (3); {Thyroid carcinoma, follicular, somatic}, 188470 (3); Congenital myopathy with excess of muscle spindles, 218040 (3); {Nevus sebaceous, somatic}, 162900 (3); Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic, 163200 (3)"
147470	
610146	
176730	"Hyperproinsulinemia, familial, with or without diabetes (3); Maturity-onset diabetes of the young, type 10, 613370 (3); Diabetes mellitus, permanent neonatal, 606176 (3); Diabetes mellitus, type 1, 125852 (3); Diabetes mellitus, insulin-dependent, 2, 125852 (3)"
147510	
610980	
604115	"Beckwith-Wiedemann syndrome, 130650 (3)"
148022	
153432	
615509	
609650	
601651	
608356	
615187	"Hyperphosphatasia with mental retardation syndrome 3, 614207 (3)"
602131	
609059	"Neutral lipid storage disease with myopathy, 610717 (3)"
603481	
612793	
143023	
609146	
173320	
600789	
180530	
180410	
182099	
605478	
604481	
603240	
602631	"Breast cancer, somatic, 114480 (3); Rhabdomyosarcoma, somatic, 268210 (3); Lung cancer, somatic, 211980 (3)"
609302	"Epileptic encephalopathy, early infantile, 3, 609304 (3)"
607967	"{Systemic lupus erythematosus with nephritis, susceptibility to, 3} (2)"
605921	"Immunodeficiency 10, 612783 (3); Myopathy, tubular aggregate, 160565 (3)"
607719	
191290	"Segawa syndrome, recessive, 605407 (3)"
191043	"Arthrogryposis multiplex congenita, distal, type 2B, 601680 (3)"
600692	"Arthyrgryposis, distal, type 2B, 601680 (3)"
109092	
606277	
607998	"Ceroid lipofuscinosis, neuronal, 2, 204500 (3); Spinocerebellar ataxia, autosomal recessive 7, 609270 (3)"
604600	
602644	
603853	
608999	
603852	
602187	
607388	
179505	
118445	
142290	
602366	
611830	
158374	
602063	"Transaldolase deficiency, 606003 (3)"
150150	
103275	
601638	
608342	
603057	"Van Maldergem syndrome 1, 601390 (3)"
603914	
150000	"Glycogen storage disease XI, 612933 (3)"
607829	"Mitral valve prolapse, myxomatous 2 (2)"
607232	
159970	
609665	
608493	
608494	
611267	
611268	
606733	
610509	
611747	
613528	
605493	
612000	
613184	
605015	
605016	
605684	
603433	
607608	"Niemann-Pick disease, type A, 257200 (3); Niemann-Pick disease, type B, 607616 (3)"
609191	
615136	
608881	
612355	
613125	
609366	
607670	
600475	
614460	
615251	
607257	
168450	"Hypoparathyroidism, autosomal dominant, 146200 (3); Hypoparathyroidism, autosomal recessive, 146200 (3)"
193525	
191060	
600959	
608713	"Rickets due to defect in vitamin D 25-hydroxylation, 600081 (3)"
610668	
614713	
189967	"Sveinsson choreoretinal atrophy, 108985 (3)"
114130	
114160	
602319	
176879	
604159	"Hyperekplexia 3, 614618 (3)"
601387	"Breast cancer, somatic, 114480 (3)"
610985	
602835	
600509	"Hyperinsulinemic hypoglycemia, familial, 1, 256450 (3); Hypoglycemia of infancy, leucine-sensitive, 240800 (3); Diabetes mellitus, transient neonatal 2, 610374 (3); Diabetes mellitus, noninsulin-dependent, 125853 (3); Diabetes mellitus, permanent neonatal, 606176 (3)"
613714	
600824	"Cardiomyopathy, dilated, 1M, 607482 (3); Cardiomyopathy, familial hypertrophic, 12, 612124 (3)"
612047	
605628	
600937	"Hyperinsulinemic hypoglycemia, familial, 2, 601820 (3); Diabetes, permanent neonatal, 606176 (3); Diabetes mellitus, permanent neonatal, with neurologic features, 606176 (3); {Diabetes mellitus, type 2, susceptibility to}, 125853 (3); Diabetes mellitus, transient neonatal, 3, 610582 (3)"
607227	
607228	
607229	
607230	
607026	
612686	
602854	
104750	
104751	
104752	
605242	"Usher syndrome, type 1C, 276904 (3); Deafness, autosomal recessive 18A, 602092 (3)"
612815	
189972	
602709	
602550	
601625	
610625	
602325	
614988	
613897	"Fanconi anemia, complementation group F, 603467 (3)"
611010	"Fibromatosis, gingival, 4 (2)"
235000	Hemihypertrophy (2)
176258	
186921	"Leukemia, T-cell acute lymphoblastic (2)"
609470	Left ventricular noncompaction 2 (2)
605470	
600770	"{Pulmonary fibrosis, idiopathic, susceptibility to}, 178500 (3)"
609662	
601021	
608120	
602047	
605561	
601189	
605444	
603637	
607697	"Charcot-Marie-Tooth disease, type 4B2, 604563 (3)"
140750	
604762	
608487	
607564	
606559	
605473	
606528	Chromosome 11p15-p14 deletion syndrome (4)
608020	
605169	
607521	"Hermansky-Pudlak syndrome 5, 614074 (3)"
608662	"Gnathodiaphyseal dysplasia, 166260 (3); Muscular dystrophy, limb-girdle, type 2L, 611307 (3); Miyoshi muscular dystrophy 3, 613319 (3)"
604487	"Deafness, autosomal recessive 18B, 614945 (3)"
607563	
185440	
603312	
612455	
612642	"Deafness, autosomal dominant 59 (2)"
612324	
612321	
140575	
606666	"{Bone mineral density, low, susceptibility to}, 615311 (3)"
612332	
612330	
612295	
612296	
613364	"?Spastic paraplegia 41, autosomal dominant (2)"
610110	"Dystonia 24, 615034 (3)"
611271	
606051	
613636	"[Tuberculin skin test reactivity, absence of] (2)"
608178	
600911	
612491	
113505	"{Memory impairment, susceptibility to} (3); Central hypoventilation syndrome, congenital, 209880 (3); {Obsessive-compulsive disorder, protection against}, 164230 (3); {Bulimia nervosa, age of onset of weight loss in}, 607499 (3); {Anorexia nervosa, susceptibility to}, 610269 (3)"
194072	"Wilms tumor, aniridia, genitourinary anomalies and mental retardation syndrome (4)"
612297	
601178	
115500	"Acatalasemia, 614097 (3)"
612328	
107271	"Hemolytic anemia, CD59-mediated, with or without immune-mediated polyneuropathy, 612300 (3)"
612299	
600367	
608062	
612294	
611072	
117100	Centrotemporal epilepsy (2)
609641	
606985	
609089	
612206	
136530	"Follicle-stimulating hormone deficiency, isolated, 229070 (3)"
604424	
612323	
180385	"Leukemia, acute T-cell (2)"
609256	Myopia 7 (2)
607108	"Aniridia, 106210 (3); Peters anomaly, 604229 (3); Cataract with late-onset corneal dystrophy, 106210 (3); Keratitis, 148190 (3); Foveal hyperplasia, 136520 (3); Morning glory disc anomaly, 120430 (3); Optic nerve hypoplasia, 165550 (3); Coloboma, ocular, 120200 (3); Coloboma of optic nerve, 120430 (3); Gillespie syndrome, 206700 (3)"
608769	"Lacticacidemia due to PDX1 deficiency, 245349 (3)"
611690	
179615	"Severe combined immunodeficiency, B cell-negative, 601457 (3); Omenn syndrome, 603554 (3); Alpha/beta T-cell lymphopenia with gamma/delta T-cell expansion, severe cytomegalovirus infection, and autoimmunity, 609889 (3); Combined cellular and humoral immune defects with granulomas, 233650 (3)"
179616	"Severe combined immunodeficiency, B cell-negative, 601457 (3); Omenn syndrome, 603554 (3); Combined cellular and humoral immune defects with granulomas, 233650 (3)"
602735	
612298	
607102	"Wilms tumor, type 1, 194070 (3); Denys-Drash syndrome, 194080 (3); Nephrotic syndrome, type 4, 256370 (3); Frasier syndrome, 136680 (3); Meacham syndrome, 608978 (3); Mesothelioma, somatic, 156240 (3)"
609941	"Deafness, autosomal recessive 51 (2)"
605750	Exudative vitreoretinopathy-3 (2)
611728	
186852	
600300	
612469	WAGRO syndrome (4)
609020	
607644	"Candidiasis, familial, 3 (2)"
614344	"Mental retardation, autosomal recessive 23 (2)"
609774	
611739	"{Osteoporosis}, 166710 (2)"
605439	
608817	
602355	
118495	
604270	"Cenani-Lenz syndactyly syndrome, 212780 (3); Sclerosteosis 2, 614305 (3)"
604641	"{Diabetes mellitus, noninsulin-dependent}, 125853 (3)"
603360	"Peroxisome biogenesis disorder 8A, (Zellweger), 614876 (3); Peroxisome biogenesis disorder 8B, 614877 (3)"
600811	"Xeroderma pigmentosum, group E, DDB-negative subtype, 278740 (3)"
608210	"Exostoses, multiple, type 2, 133701 (3)"
610898	"Supranuclear palsy, progressive, 3 (2)"
602732	
102525	
171650	"?Lysosomal acid phosphatase deficiency, 200950 (1)"
605420	"Parietal foramina 2, 609597 (3); Frontonasal dysplasia 2, 613451 (3); {Craniosynostosis 5, susceptibility to}, 615529 (3)"
611359	
615088	
614911	
600623	"{Prostate cancer, susceptibility to}, 176807 (2)"
611142	
615265	
600934	
609709	
615086	
603584	
600849	
162096	
600958	"Cardiomyopathy, familial hypertrophic, 4, 115197 (3); Cardiomyopathy, dilated, 1MM, 615396 (3); Left ventricular noncompaction 10, 615396 (3)"
608325	
601224	Potocki-Shaffer syndrome (4)
600925	"Colon cancer, somatic, 114500 (3)"
605881	"Congenital disorder of glycosylation, type IIc, 266265 (3)"
608735	"Spondylocheirodysplasia, Ehlers-Danlos syndrome-like, 612350 (3)"
165170	
191270	
606908	
603797	
601592	"Myasthenic syndrome, congenital, associated with acetylcholine receptor deficiency, 608931 (3); Myasthenic syndrome, congenital, associated with facial dysmorphism and acetylcholine receptor deficiency, 608931 (3); Fetal akinesia deformation sequence, 208150 (3)"
603733	
610603	
614273	
606124	
603846	"Leigh syndrome due to mitochondrial complex I deficiency, 256000 (3); Mitochondrial complex I deficiency, 252010 (3)"
608405	
601074	
606513	
176930	"Hypoprothrombinemia, 613679 (3); Dysprothrombinemia, 613679 (3); Thrombophilia due to thrombin defect, 188050 (3); {Stroke, ischemic, susceptibility to}, 601367 (3); {Pregnancy loss, recurrent, susceptibility to, 2}, 614390 (3)"
186845	"Immunodeficiency, common variable, 6, 613496 (3)"
604499	"Hyperlipidemia, combined, 2 (2)"
600165	Nanophthalmos-1 (2)
180476	
605601	
606814	
109635	
604626	
601045	
611115	
189905	
606860	"Angioedema, hereditary, types I and II, 106100 (3); Complement component 4, partial deficiency of, 120790 (3)"
611293	
600052	
601998	
600393	
607901	"Leukocyte adhesion deficiency, type III, 612840 (3)"
602090	"Tooth agenesis, selective, 6, 613097 (3)"
610175	
602640	
600843	
608987	
610315	
608687	Spinocerebellar ataxia 20 (4)
604328	
607104	
603890	
103390	
606374	"Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects, 245600 (3)"
606132	
600045	
602858	"Smith-Lemli-Opitz syndrome, 270400 (3)"
604806	
134770	"?Hemochromatosis, type 5, 615517 (3)"
611729	
600526	
606498	
606547	
606499	
606548	
606502	
606549	
606550	
602647	
164014	
608329	
606818	
606148	
606149	
606150	
611829	
608401	
608402	
608403	
603947	
612795	[Polyunsaturated fatty acids plasma level QTL1] (2)
604837	
605693	
615292	"Kenny-Caffey syndrome, type 2, 127000 (3); Gracile bone dysplasia, 602361 (3)"
615584	
607424	
614761	
614762	
615213	
612385	
610390	
613221	
608492	
608496	
167040	
614660	
610462	
613664	
600876	
609725	
614586	
602251	
135610	
118945	
614015	
608330	
614459	"Joubert syndrome 16, 614465 (3)"
613277	"Joubert syndrome 2, 608091 (3); Meckel syndrome 2, 603194 (3)"
610038	
195000	
130593	
613866	
604398	
615060	
615061	
615062	
611698	
603189	
610792	
605562	
613867	
192020	"{Asthma, susceptibility to}, 600807 (3)"
610108	
601175	
107940	
209901	"Bardet-Biedl syndrome 1, 209900 (3)"
606158	"Lipodystrophy, congenital generalized, type 2, 269700 (3); Silver spastic paraplegia syndrome, 270685 (3); Neuropathy, distal hereditary motor, type VA, 600794 (3)"
610880	
114220	
613368	
168461	"{Colorectal cancer, susceptibility to}, 114500 (3); {von Hippel-Lindau disease, modifier of}, 193300 (3)"
603864	
153340	
606064	
613991	
601442	
118510	
123870	
600528	"CPT deficiency, hepatic, type IA, 255120 (3)"
601891	
164765	
604189	
601671	
604633	"Cutis laxa, autosomal recessive, type IB, 614437 (3)"
605888	
134690	
164980	
164950	"Deafness, congenital with inner ear agenesis, microtia, and microdontia, 610706 (3)"
136515	
608234	
609342	"Intrinsic factor deficiency, 261000 (3)"
134660	
608522	
611958	"{Prostate cancer, hereditary, 14} (2)"
600319	"{Diabetes mellitus, insulin-dependent, 4} (2)"
601409	
605720	
603940	
606096	
613733	"Multiple endocrine neoplasia 1, 131100 (3); Carcinoid tumor of lung (3); Parathyroid adenoma, somatic (3); Lipoma, somatic (3); Angiofibroma, somatic (3); Adrenal adenoma, somatic (3)"
613755	
606866	
147138	"{Atopy, susceptibility to}, 147050 (3)"
112210	"Immunodeficiency, common variable, 5, 613495 (3)"
606591	
602141	"Leigh syndrome due to mitochondrial complex I deficiency, 256000 (3)"
161015	"Mitochondrial complex I deficiency, 252010 (3)"
608554	
600566	
164009	"Leukemia, acute promyelocytic, NUMA/RARA type (3)"
607224	
166750	Otodental dysplasia chromsome deletion syndrome (4)
602313	
169710	
169720	
169730	
600230	
611525	
612409	
607982	
608204	"Herpes simplex encephalitis, susceptibility to, 1, 610551 (3)"
607651	
601140	
176875	
601644	
606583	
608455	"McArdle disease, 232600 (3)"
603166	
605577	
602571	
605385	
180721	"Retinitis pigmentosa 7, digenic, 608133 (3)"
604249	
610879	
165110	
601516	
158070	
607097	
607096	"Hypouricemia, renal, 220150 (3)"
602110	
607088	"Spinal muscular atrophy, chronic distal, autosomal recessive (2)"
605964	
609541	"Spastic paraplegia, optic atrophy, and neuropathy (2)"
604985	"Spinocerebellar ataxia 5, 600224 (3); Spinocerebellar ataxia, autosomal recessive 14, 615386 (3)"
191181	Cervical carcinoma (2)
605063	
610881	
604146	
608046	
603414	
610470	
601693	"{Obesity, susceptibility to, BMIQ4}, 607447 (3)"
602044	"{Obesity, severe, and type II diabetes}, 601665 (3)"
603222	
602493	
607854	"Best macular dystrophy, 153700 (3); Maculopathy, bull's-eye (3); Vitelliform macular dystrophy, adult-onset, 608161 (3); Bestrophinopathy, 611809 (3); Vitreoretinochoroidopathy, 193220 (3); Microcornea, rod-cone dystrophy, cataract, and posterior staphyloma, 193220 (3); Retinitis pigmentosa-50, 613194 (3); Retinitis pigmentosa, concentric, 613194 (3)"
601398	
193235	"Vitreoretinopathy, neovascular inflammatory (2)"
606608	
611484	
604575	
102574	[Alpha-actinin-3 deficiency] (3); [Sprinting performance] (3)
604433	"Brugada syndrome 6, 613119 (3)"
602590	
133220	
104160	
614367	
609369	
603167	
603811	"Nestor-Guillermo progeria syndrome, 614008 (3)"
614983	
607314	"Deafness, autosomal recessive 93, 614899 (3)"
608965	"Night blindness, congenital stationary (incomplete), 2B, autosomal recessive, 610427 (3)"
606389	"Spermatogenic failure 7, 612997 (3)"
611205	
609374	
603539	"Ceroid lipofuscinosis, neuronal, 13, Kufs type, 615362 (3)"
602364	
603891	
608296	
612810	
607924	
610939	
610941	
605625	
612769	
608337	
607492	"Mental retardation, autosomal dominant 17, 615009 (3)"
602013	
612565	
603606	
613019	"Paragangliomas 2, 601650 (3)"
611696	
610825	
614030	
610831	
606259	
603761	
607582	
604648	
186946	
600050	
614413	
615126	
605517	"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 13, 615287 (3)"
611288	
118491	
609849	
607231	
607233	
611834	
611853	
608285	
609827	
610330	"Aicardi-Goutieres syndrome 3, 610329 (3)"
606780	
606436	
612163	"[Skin/hair/eye pigmentation 10, blond/brown hair], 612267 (3)"
604374	
600502	"Neuronopathy, distal hereditary motor, type VI, 604320 (3)"
605555	"Pituitary adenoma, growth hormone-secreting, 102200 (3); Pituitary adenoma, prolactin-secreting, 600634 (3); Pituitary adenoma, ACTH-secreting, 219090 (3)"
607672	"Cold-induced sweating syndrome 1, 610313 (3)"
609630	"{Leukemia, chronic lymphocytic, susceptibility to, 1} (2)"
610263	
602457	"Infections, recurrent, with encephalopathy, hepatic dysfunction, and cardiovasuclar malformations, 613759 (3)"
611826	
611054	
601577	
602180	"Metastasis efficiency, modification of (1)"
609788	
612414	"Deafness, autosomal recessive 63, 611451 (3)"
602753	"Fibrosis of extraocular muscles, congenital, 2, 602078 (3)"
603290	"{Autism susceptibility 17}, 613436 (3)"
194633	
136430	"Neurodegeneration due to cerebral folate transport deficiency, 613068 (3)"
136425	
137035	
600455	
600454	
614717	
608016	
613510	
613127	
604113	
603506	"Osteoporosis-pseudoglioma syndrome, 259770 (3); [Bone mineral density variability 1], 601884 (3); Hyperostosis, endosteal, 144750 (3); van Buchem disease, type 2, 607636 (3); Osteosclerosis, 144750 (3); {Osteoporosis}, 166710 (3); Exudative vitreoretinopathy 4, 601813 (3); Osteopetrosis, autosomal dominant 1, 607634 (3)"
615017	
602658	
611610	
611117	
179513	
611211	
608574	
606203	
609632	
608786	"Pyruvate carboxylase deficiency, 266150 (3)"
604592	"Osteopetrosis, autosomal recessive 1, 259700 (3)"
176266	
164340	
613064	"{Dermatitis, atopic, susceptibility to, 7} (2)"
148021	
137207	
610270	
276903	"Usher syndrome, type 1B, 276900 (3); Deafness, autosomal recessive 2, 600060 (3); Deafness, autosomal dominant 11, 601317 (3)"
604617	
600041	
602451	
600943	"{Preterm premature rupture of the membranes, susceptibility to}, 610504 (3); Osteogenesis imperfecta, type X, 613848 (3)"
601926	
608015	
603699	
602158	
606281	
609914	
615315	
602537	
610888	
603025	"Leukemia, acute myeloid, 601626 (3); Leukemia, acute T-cell lymphoblastic (3)"
176785	
607279	{Systemic lupus erythematosus with hemolytic anemia} (2)
612880	
603342	"{?Schizophrenia}, 181500 (2)"
604579	"Exudative vitreoretinopathy, 133780 (3); Retinopathy of prematurity, 133780 (3)"
606933	"Albinism, oculocutaneous, type IA, 203100 (3); Waardenburg syndrome/albinism, digenic, 103470 (3); Albinism, oculocutaneous, type IB, 606952 (3); [Skin/hair/eye pigmentation 3, light/dark/freckling skin], 601800 (3); {Melanoma, cutaneous malignant, susceptibility to, 8}, 601800 (3); [Skin/hair/eye pigmentation 3, blue/green eyes], 601800 (3)"
612017	"Pyloric stenosis, infantile hypertrophic, 3 (2)"
612803	
603845	
610084	
608876	
615533	
602365	"Papillon-Lefevre syndrome, 245000 (3); Haim-Munk syndrome, 245010 (3); Periodontitis 1, juvenile, 170650 (3)"
